,order_id,order_date,order_total_price,product_price,order_discounts,product_discount,order_status,product_title,product_sku,product_quantity,product_category,weekdays,sch_holidays
1409,17391,2018-10-17,105.55,89.99,yes,0.0,fulfilled,"Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
1410,17389,2018-10-18,,229.99,no,0.0,fulfilled,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
1411,17389,2018-10-18,,89.99,no,0.0,fulfilled,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
1412,17389,2018-10-18,,249.99,no,0.0,fulfilled,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
1413,17387,2018-10-18,199.99,199.99,yes,0.0,fulfilled,"Stealth Electric Guitar Case, Black",M80-STEG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
1414,17388,2018-10-18,,249.99,no,0.0,fulfilled,"Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
1415,17386,2018-10-19,53.09,39.99,yes,0.0,fulfilled,"Loop iPad Sleeve, Black",CVL-LPD-BLK,1,Gifts,5,Non Holidays
1416,17381,2018-10-21,218.99,199.99,yes,0.0,fulfilled,"Classic Pro Pedalboard Case, Black",M80-PB3-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
1417,17385,2018-10-20,249.99,249.99,yes,0.0,fulfilled,"Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,6,Non Holidays
1418,17383,2018-10-21,62.04,49.99,yes,0.0,fulfilled,"Loop Laptop Sleeve 15"", White",CVL-LLT-15-WHT,1,Gifts,7,Non Holidays
1419,17379,2018-10-23,62.59,49.99,yes,0.0,fulfilled,"Die Cut Wallet, Black",CVL-DCW-BLK,1,Wallets,2,Non Holidays
1420,17380,2018-10-22,329.99,329.99,yes,0.0,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
1421,17377,2018-10-23,229.99,229.99,yes,0.0,fulfilled,"Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
1422,17376,2018-10-24,,229.99,no,229.99,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
1423,17378,2018-10-23,268.11,249.99,yes,0.0,fulfilled,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
1424,17372,2018-10-24,,89.99,no,89.99,fulfilled,"Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
1425,17371,2018-10-24,,329.99,no,329.99,fulfilled,"Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
1426,17370,2018-10-25,169.99,169.99,yes,0.0,fulfilled,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
1427,17374,2018-10-24,229.99,229.99,yes,0.0,fulfilled,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
1428,17373,2018-10-24,110.69,149.99,no,0.0,fulfilled,"Sleeve Bass Guitar Case, Black",M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
1429,17369,2018-10-25,249.99,249.99,yes,0.0,fulfilled,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
1430,17367,2018-10-28,,199.99,no,199.99,fulfilled,"Classic Pro Pedalboard Case, Black",M80-PB3-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Non Holidays
1431,17368,2018-10-26,229.99,229.99,yes,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,5,Non Holidays
1432,17366,2018-10-28,268.11,249.99,yes,0.0,fulfilled,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
1433,17365,2018-10-28,225.21,209.99,yes,0.0,fulfilled,"Cymbal Case 24"", Ash",M80-CY24-ASH,1,Drum & Percussion Cases & Gig Bags,7,Non Holidays
1434,17364,2018-10-29,268.11,249.99,yes,0.0,fulfilled,"Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
1435,17359,2018-10-30,249.99,249.99,yes,0.0,fulfilled,"Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
1436,17361,2018-10-29,,89.99,no,89.99,fulfilled,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
1437,17362,2018-10-29,,229.99,no,229.99,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
1438,17360,2018-10-30,,189.99,no,189.99,fulfilled,"Cymbal Case 22"", Ash",M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
1439,17363,2018-10-29,362.16,329.99,yes,0.0,fulfilled,"Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
1440,17356,2018-10-30,,229.99,no,229.99,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
1441,17358,2018-10-30,53.09,39.99,yes,0.0,fulfilled,"Doolittle Guitar Strap, True Black",M80-DLT-BLK,1,Guitar Straps,2,Non Holidays
1442,17355,2018-10-31,169.99,169.99,yes,0.0,fulfilled,"Vertigo Tenor Ukulele Case, Black",M80-VUT-BLK,1,Ukulele Cases & Gig Bags,3,Non Holidays
1443,17357,2018-10-30,,49.99,no,99.98,fulfilled,"Betty Guitar Strap, Short, Black",M80-BTY-BLK-S,2,Guitar Straps,2,Non Holidays
1444,17427,2018-10-11,289.98,89.99,yes,0.0,fulfilled,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
1445,17427,2018-10-11,289.98,199.99,yes,0.0,fulfilled,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
1446,17353,2018-10-31,,229.99,no,229.99,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
1447,17354,2018-10-31,329.99,329.99,yes,0.0,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
1448,17352,2018-10-31,,49.99,no,49.99,fulfilled,"Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,3,Non Holidays
1449,17351,2018-11-01,,229.99,no,229.99,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,4,Sch Holidays
1450,17348,2018-11-01,199.99,199.99,yes,0.0,fulfilled,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Sch Holidays
1451,15972,2018-10-04,,249.99,no,249.99,fulfilled,"Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
1452,17396,2018-10-17,249.99,249.99,yes,0.0,fulfilled,"Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
1453,17349,2018-11-01,138.39,49.99,yes,0.0,fulfilled,"Loop Laptop Sleeve 13"", Ash",CVL-LLT-13-ASH,1,Gifts,4,Sch Holidays
1454,17349,2018-11-01,138.39,49.99,yes,0.0,fulfilled,"Die Cut Wallet, Black",CVL-DCW-BLK,1,Wallets,4,Sch Holidays
1455,17347,2018-11-02,,329.99,no,0.0,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,5,Sch Holidays
1456,17347,2018-11-02,,229.99,no,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,5,Sch Holidays
1457,17347,2018-11-02,,89.99,no,0.0,fulfilled,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Sch Holidays
1458,17347,2018-11-02,,249.99,no,0.0,fulfilled,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,5,Sch Holidays
1459,17346,2018-11-03,229.99,229.99,yes,0.0,fulfilled,"Vertigo Keyboard 61 Case, Black",M80-K61-BLK,1,Keyboard Cases & Gig Bags,6,Sch Holidays
1460,17340,2018-11-05,,229.99,no,229.99,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,1,Sch Holidays
1461,17343,2018-11-04,243.79,229.99,yes,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,7,Sch Holidays
1462,17345,2018-11-04,127.61,149.99,no,0.0,fulfilled,"Snare Case, Black",M80-SN-BLK,1,Drum & Percussion Cases & Gig Bags,7,Sch Holidays
1463,17344,2018-11-04,203.76,189.99,yes,0.0,fulfilled,"Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,7,Sch Holidays
1464,17350,2018-11-01,229.99,229.99,yes,0.0,fulfilled,"Vertigo Keyboard 61 Case, Black",M80-K61-BLK,1,Keyboard Cases & Gig Bags,4,Sch Holidays
1465,17342,2018-11-04,,189.99,no,189.99,fulfilled,"Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,7,Sch Holidays
1466,17337,2018-11-05,329.99,329.99,yes,0.0,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,1,Sch Holidays
1467,17375,2018-10-24,149.99,149.99,yes,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
1468,17333,2018-11-07,,0.0,no,0.05,,Tear-Aid Fabric Repair Kit,TEAR-AID,5,,3,Sch Holidays
1469,17334,2018-11-07,104.99,89.99,yes,0.0,fulfilled,"Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Sch Holidays
1470,17335,2018-11-07,149.99,149.99,yes,0.0,fulfilled,"Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,3,Sch Holidays
1471,17336,2018-11-07,104.99,89.99,yes,0.0,fulfilled,"Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,1,Pedals & Pedalboards Cases & Gig Bags,3,Sch Holidays
1472,17332,2018-11-08,158.99,149.99,yes,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Sch Holidays
1473,17331,2018-11-08,229.99,229.99,yes,0.0,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,4,Sch Holidays
1474,17329,2018-11-10,,49.99,no,49.99,fulfilled,"Loop Laptop Sleeve 13"", Ash",CVL-LLT-13-ASH,1,Gifts,6,Sch Holidays
1475,17329,2018-11-10,,49.99,no,49.99,fulfilled,"Die Cut Wallet, Black",CVL-DCW-BLK,1,Wallets,6,Sch Holidays
1476,17328,2018-11-10,,189.99,no,189.99,fulfilled,"Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,6,Sch Holidays
1477,17325,2018-11-10,199.99,199.99,yes,0.0,fulfilled,"Classic Pro Pedalboard Case, Black",M80-PB3-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Sch Holidays
1478,17330,2018-11-09,329.99,329.99,yes,0.0,fulfilled,"Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,5,Sch Holidays
1479,17327,2018-11-10,,329.99,no,329.99,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,6,Sch Holidays
1480,17324,2018-11-10,229.99,229.99,yes,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,6,Sch Holidays
1481,17326,2018-11-10,329.99,329.99,yes,0.0,fulfilled,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,6,Sch Holidays
1482,17323,2018-11-11,149.99,149.99,yes,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Sch Holidays
1483,17318,2018-11-13,,229.99,no,229.99,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Sch Holidays
1484,17321,2018-11-12,619.96,149.99,yes,0.0,fulfilled,"Snare Case, Black",M80-SN-BLK,1,Drum & Percussion Cases & Gig Bags,1,Sch Holidays
1485,17321,2018-11-12,619.96,189.99,yes,0.0,fulfilled,"Cymbal Case 22"", Ash",M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,1,Sch Holidays
1486,17321,2018-11-12,619.96,49.99,yes,0.0,fulfilled,"Betty Guitar Strap, Short, Ash",M80-BTY-ASH-S,1,Guitar Straps,1,Sch Holidays
1487,17321,2018-11-12,619.96,229.99,yes,0.0,fulfilled,"Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,1,Sch Holidays
1488,17319,2018-11-12,,79.99,no,79.99,fulfilled,"Studio Stick Case, Ash",M80-ST-ASH,1,Drum & Percussion Cases & Gig Bags,1,Sch Holidays
1489,17320,2018-11-12,246.66,229.99,yes,0.0,fulfilled,"Vertigo Keyboard 61 Case, Black",M80-K61-BLK,1,Keyboard Cases & Gig Bags,1,Sch Holidays
1490,17322,2018-11-12,243.79,229.99,yes,0.0,fulfilled,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Sch Holidays
1491,17317,2018-11-13,,329.99,no,329.99,fulfilled,"Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,2,Sch Holidays
1492,17316,2018-11-13,249.99,249.99,yes,0.0,fulfilled,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,2,Sch Holidays
1493,17315,2018-11-13,,229.99,no,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Sch Holidays
1494,17315,2018-11-13,,189.99,no,0.0,fulfilled,"Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,2,Sch Holidays
1495,17312,2018-11-14,,229.99,no,229.99,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Sch Holidays
1496,17311,2018-11-14,,229.99,no,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Sch Holidays
1497,17313,2018-11-14,,249.99,no,249.99,fulfilled,"Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags,3,Sch Holidays
1498,17306,2018-11-15,,189.99,no,0.0,,"Cymbal Case 22"", Black",M80-CY22-BLK,2,Drum & Percussion Cases & Gig Bags,4,Sch Holidays
1499,17309,2018-11-14,552.98,229.99,no,0.0,fulfilled,"Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,3,Sch Holidays
1500,17309,2018-11-14,552.98,229.99,no,0.0,fulfilled,"Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Sch Holidays
1501,17309,2018-11-14,552.98,329.99,no,0.0,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,3,Sch Holidays
1502,17308,2018-11-14,,229.99,no,229.99,fulfilled,"Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,3,Sch Holidays
1503,17307,2018-11-15,193.04,149.99,no,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Sch Holidays
1504,17307,2018-11-15,193.04,0.0,no,0.0,fulfilled,"Pedalboard Small, Black",PFX-PB-S-BLK,1,,4,Sch Holidays
1505,17310,2018-11-14,231.0,329.99,no,0.0,fulfilled,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,3,Sch Holidays
1506,17304,2018-11-15,,199.99,no,0.0,fulfilled,"Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,Bass Guitar Cases & Gig Bags,4,Sch Holidays
1507,17303,2018-11-16,179.99,149.99,no,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Sch Holidays
1508,17303,2018-11-16,179.99,0.0,no,0.0,fulfilled,"Pedalboard Small, Black",PFX-PB-S-BLK,1,,5,Sch Holidays
1509,17302,2018-11-16,169.99,169.99,yes,0.0,fulfilled,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Sch Holidays
1510,17305,2018-11-15,,209.99,no,0.0,fulfilled,"Cymbal Case 24"", Black",M80-CY24-BLK,2,Drum & Percussion Cases & Gig Bags,4,Sch Holidays
1511,17301,2018-11-16,249.99,249.99,yes,0.0,fulfilled,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,5,Sch Holidays
1512,17292,2018-11-17,197.09,149.99,no,0.0,,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Sch Holidays
1513,17292,2018-11-17,197.09,0.0,no,0.0,,"Pedalboard Small, Black",PFX-PB-S-BLK,1,,6,Sch Holidays
1514,17293,2018-11-17,249.98,29.99,no,0.0,,"Pedalboard Accessories Kit, Black",PFX-PB-ACC-KIT,1,Pedalboards,6,Sch Holidays
1515,17293,2018-11-17,249.98,169.99,no,0.0,,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Sch Holidays
1516,17293,2018-11-17,249.98,0.0,no,0.0,,"Pedalboard Medium, Black",PFX-PB-M-BLK,1,,6,Sch Holidays
1517,17291,2018-11-17,289.56,199.99,no,0.0,,"Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Sch Holidays
1518,17291,2018-11-17,289.56,0.0,no,0.0,,"Pedalboard Large, Black",PFX-PB-L-BLK,1,,6,Sch Holidays
1519,17294,2018-11-17,279.98,49.99,yes,0.0,fulfilled,"Die Cut Wallet, Black",CVL-DCW-BLK,1,Wallets,6,Sch Holidays
1520,17294,2018-11-17,279.98,229.99,yes,0.0,fulfilled,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,6,Sch Holidays
1521,17281,2018-11-18,179.99,0.0,no,0.0,fulfilled,"Pedalboard Small, Silver",PFX-PB-S-SLV,1,,7,Sch Holidays
1522,17281,2018-11-18,179.99,149.99,no,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Sch Holidays
1523,17295,2018-11-17,219.99,169.99,no,0.0,fulfilled,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Sch Holidays
1524,17295,2018-11-17,219.99,0.0,no,0.0,fulfilled,"Pedalboard Medium, Silver",PFX-PB-M-SLV,1,,6,Sch Holidays
1525,17299,2018-11-16,219.49,199.99,yes,0.0,fulfilled,"Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,Bass Guitar Cases & Gig Bags,5,Sch Holidays
1526,17286,2018-11-18,149.99,149.99,yes,0.0,fulfilled,"Sleeve Bass Guitar Case, Black",M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,7,Sch Holidays
1527,17297,2018-11-16,889.97,329.99,yes,0.0,fulfilled,"Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,5,Sch Holidays
1528,17297,2018-11-16,889.97,329.99,yes,0.0,fulfilled,"Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,5,Sch Holidays
1529,17297,2018-11-16,889.97,229.99,yes,0.0,fulfilled,"Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,5,Sch Holidays
1530,17285,2018-11-18,219.99,169.99,no,0.0,fulfilled,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Sch Holidays
1531,17285,2018-11-18,219.99,0.0,no,0.0,fulfilled,"Pedalboard Medium, Black",PFX-PB-M-BLK,1,,7,Sch Holidays
1532,17290,2018-11-17,482.6,199.99,yes,0.0,fulfilled,"Stealth Electric Guitar Case, Black",M80-STEG-BLK,1,Electric Guitar Cases & Gig Bags,6,Sch Holidays
1533,17290,2018-11-17,482.6,249.99,yes,0.0,fulfilled,"Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,6,Sch Holidays
1534,17298,2018-11-16,199.99,199.99,yes,0.0,fulfilled,"Stealth Bass Guitar Case, Black",M80-STEB-BLK,1,Bass Guitar Cases & Gig Bags,5,Sch Holidays
1535,17289,2018-11-17,269.99,199.99,no,0.0,fulfilled,"Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,6,Sch Holidays
1536,17289,2018-11-17,269.99,0.0,no,0.0,fulfilled,"Pedalboard Large, Black",PFX-PB-L-BLK,1,,6,Sch Holidays
1537,17279,2018-11-19,269.99,199.99,no,0.0,fulfilled,"Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Sch Holidays
1538,17279,2018-11-19,269.99,0.0,no,0.0,fulfilled,"Pedalboard Large, Silver",PFX-PB-L-SLV,1,,1,Sch Holidays
1539,17283,2018-11-18,199.99,199.99,yes,0.0,fulfilled,"Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,1,Acoustic Guitar Cases & Gig Bags,7,Sch Holidays
1540,17296,2018-11-17,,249.99,no,249.99,fulfilled,"Vertigo Electric Guitar Case, Black",M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,6,Sch Holidays
1541,17288,2018-11-17,268.11,249.99,yes,0.0,fulfilled,"Vertigo Electric Guitar Case, Grey",M80-VEG-GRY,1,Electric Guitar Cases & Gig Bags,6,Sch Holidays
1542,17280,2018-11-19,209.99,209.99,yes,0.0,fulfilled,"Cymbal Case 24"", Ash",M80-CY24-ASH,1,Drum & Percussion Cases & Gig Bags,1,Sch Holidays
1543,17287,2018-11-18,64.99,49.99,yes,0.0,fulfilled,"Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,7,Sch Holidays
1544,17284,2018-11-18,179.99,149.99,no,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,7,Sch Holidays
1545,17284,2018-11-18,179.99,0.0,no,0.0,fulfilled,"Pedalboard Small, Black",PFX-PB-S-BLK,1,,7,Sch Holidays
1546,17300,2018-11-16,197.09,149.99,no,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Sch Holidays
1547,17300,2018-11-16,197.09,0.0,no,0.0,fulfilled,"Pedalboard Small, Black",PFX-PB-S-BLK,1,,5,Sch Holidays
1548,17277,2018-11-19,172.66,49.99,no,0.0,fulfilled,"Die Cut Wallet, Black",CVL-DCW-BLK,1,Wallets,1,Sch Holidays
1549,17277,2018-11-19,172.66,179.99,no,0.0,fulfilled,"Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,1,Acoustic Guitar Cases & Gig Bags,1,Sch Holidays
1550,17275,2018-11-19,229.99,229.99,yes,0.0,fulfilled,"Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Sch Holidays
1551,17273,2018-11-19,289.56,199.99,no,0.0,fulfilled,"Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Sch Holidays
1552,17273,2018-11-19,289.56,0.0,no,0.0,fulfilled,"Pedalboard Large, Black",PFX-PB-L-BLK,1,,1,Sch Holidays
1553,17274,2018-11-19,149.99,149.99,yes,0.0,fulfilled,"Double Pedal Case, Black",M80-DP-BLK,1,Drum & Percussion Cases & Gig Bags,1,Sch Holidays
1554,17278,2018-11-19,249.98,0.0,no,0.0,,"Pedalboard Medium, Black",PFX-PB-M-BLK,1,,1,Sch Holidays
1555,17278,2018-11-19,249.98,29.99,no,0.0,,"Pedalboard Accessories Kit, Black",PFX-PB-ACC-KIT,1,Pedalboards,1,Sch Holidays
1556,17278,2018-11-19,249.98,169.99,no,0.0,,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Sch Holidays
1557,17263,2018-11-20,240.89,169.99,no,0.0,fulfilled,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Sch Holidays
1558,17263,2018-11-20,240.89,0.0,no,0.0,fulfilled,"Pedalboard Medium, Silver",PFX-PB-M-SLV,1,,2,Sch Holidays
1559,17267,2018-11-20,197.09,0.0,no,0.0,fulfilled,"Pedalboard Small, Silver",PFX-PB-S-SLV,1,,2,Sch Holidays
1560,17267,2018-11-20,197.09,149.99,no,0.0,fulfilled,"Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Sch Holidays
1561,17271,2018-11-20,240.89,0.0,no,0.0,fulfilled,"Pedalboard Medium, Black",PFX-PB-M-BLK,1,,2,Sch Holidays
1562,17271,2018-11-20,240.89,169.99,no,0.0,fulfilled,"Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Sch Holidays
